ID,usd_goal_real,diff_days,deadline_year,deadline_month,deadline_day,deadline_weekday,launched_year,launched_month,launched_day,launched_weekday,launched_hour,country_recoded,main_category_recoded,subcategory_recoded,name_length,recoded_target
1193392038,10000.0,30,2013,4,27,5,2013,3,28,3,3,22,10,125,54.0,1
97196425,10000.0,30,2017,10,20,4,2017,9,20,2,15,22,8,148,52.0,0
1506073904,103750.0,30,2017,4,6,3,2017,3,7,1,18,22,4,113,21.0,0
34076181,6000.0,58,2017,3,11,5,2017,1,12,3,2,22,0,10,56.0,0
497572887,3000.0,21,2013,10,15,1,2013,9,24,1,0,22,1,26,43.0,1
2047014335,30000.0,60,2014,10,3,4,2014,8,4,0,19,22,7,123,16.0,0
2098560775,15000.0,30,2016,1,9,5,2015,12,10,3,0,22,4,113,60.0,0
2143228467,9000.0,30,2012,7,19,3,2012,6,19,1,15,22,12,54,12.0,0
880409915,100000.0,45,2013,9,22,6,2013,8,8,3,0,22,6,93,31.0,0
2025257262,1000.0,30,2017,7,1,5,2017,6,1,3,14,22,7,58,22.0,0
1786117394,375.0,30,2015,12,31,3,2015,12,1,1,23,22,4,113,40.0,0
725053621,11127.01,31,2015,7,3,4,2015,6,2,1,14,3,1,26,13.0,1
479935785,10000.0,60,2017,5,1,0,2017,3,2,3,6,22,7,58,26.0,0
847293017,13000.0,60,2012,6,11,0,2012,4,12,3,21,22,11,104,25.0,0
1761104359,2000.0,30,2016,5,29,6,2016,4,29,4,21,22,13,151,24.0,0
1592254323,1000.0,30,2013,3,27,2,2013,2,25,0,17,22,3,36,13.0,1
1731329176,7891.41,40,2015,3,17,1,2015,2,5,3,7,3,11,103,46.0,0
1636286224,6000.0,21,2011,6,30,3,2011,6,9,3,14,22,10,30,39.0,1
528701687,10000.0,30,2017,11,14,1,2017,10,15,6,0,22,13,8,32.0,0
678763776,25000.0,30,2016,4,20,2,2016,3,21,0,18,22,5,2,43.0,1
847103700,2500.0,14,2015,11,13,4,2015,10,30,4,17,22,12,95,55.0,1
932366162,10000.0,25,2015,7,4,5,2015,6,9,1,14,22,4,113,34.0,1
1372030007,10000.0,30,2015,1,3,5,2014,12,4,3,15,22,5,52,14.0,0
784613331,125000.0,30,2013,7,24,2,2013,6,24,0,23,22,4,113,26.0,1
1066343058,10000.0,35,2014,1,2,3,2013,11,28,3,18,22,10,90,11.0,0
1980574084,143.32,60,2016,1,9,5,2015,11,10,1,18,9,6,49,21.0,1
1430991164,12000.0,26,2014,3,15,5,2014,2,17,0,15,22,8,136,29.0,1
310449640,2885.0,36,2011,5,20,4,2011,4,14,3,6,22,10,125,35.0,1
840463393,11500.0,43,2015,11,20,4,2015,10,8,3,7,22,12,115,43.0,0
1557049902,250.0,30,2016,9,21,2,2016,8,22,0,21,22,5,7,23.0,1
688290257,4935.13,28,2015,7,31,4,2015,7,3,4,16,12,10,42,38.0,0
2040830207,31268.57,30,2013,8,12,0,2013,7,13,5,0,9,10,90,58.0,0
349117704,7500.0,30,2014,12,9,1,2014,11,9,6,3,22,7,59,52.0,0
1642567041,10028.26,30,2014,4,10,3,2014,3,11,1,15,3,11,104,45.0,1
1754158913,15000.0,30,2015,9,15,1,2015,8,16,6,0,22,12,54,34.0,0
70155969,500.0,40,2011,6,8,2,2011,4,29,4,3,22,10,125,44.0,0
1660319190,20000.0,30,2015,9,9,2,2015,8,10,0,1,22,6,39,22.0,0
1614598720,10000.0,31,2015,5,17,6,2015,4,16,3,18,22,8,136,54.0,0
94991509,25000.0,30,2012,2,13,0,2012,1,14,5,22,22,9,77,23.0,0
897313627,16353.05,45,2015,11,30,0,2015,10,16,4,22,12,6,55,30.0,1
609069975,643.46,4,2017,3,31,4,2017,3,27,0,17,10,13,0,41.0,1
555031977,2500.0,25,2012,12,31,0,2012,12,6,3,20,22,0,10,37.0,1
1135900736,15534.33,40,2015,7,3,4,2015,5,24,6,13,5,1,26,42.0,0
1624995543,11250.24,35,2017,5,9,1,2017,4,4,1,7,20,5,7,48.0,1
1834015943,4563.71,30,2014,2,9,6,2014,1,10,4,22,3,12,54,9.0,0
1994065064,7500.0,35,2013,9,3,1,2013,7,30,1,1,22,4,113,35.0,1
992766961,445004.82,60,2015,12,27,6,2015,10,28,2,14,9,0,98,26.0,0
288246691,50000.0,30,2012,10,4,3,2012,9,4,1,22,22,10,90,56.0,0
1986095190,3757.42,30,2016,7,7,3,2016,6,7,1,23,1,13,149,41.0,0
903610481,2500.0,60,2015,6,19,4,2015,4,20,0,18,22,13,61,32.0,0
2026166480,25000.0,30,2016,2,10,2,2016,1,11,0,15,22,4,113,60.0,1
760627482,20000.0,22,2015,10,29,3,2015,10,7,2,14,22,4,37,27.0,1
911081204,18000.0,30,2013,8,22,3,2013,7,23,1,1,22,7,58,46.0,1
189280978,6000.0,27,2016,5,8,6,2016,4,11,0,18,22,8,106,16.0,0
335806575,9986.0,30,2015,7,23,3,2015,6,23,1,22,22,8,136,22.0,1
1347999273,200.0,30,2011,10,9,6,2011,9,9,4,7,22,10,90,29.0,0
1378236004,1800.0,29,2016,5,28,5,2016,4,29,4,21,22,5,7,40.0,1
1070212252,2854.29,30,2017,7,11,1,2017,6,11,6,13,9,14,107,56.0,1
661715276,8000.0,30,2013,8,2,4,2013,7,3,2,22,22,12,115,23.0,1
1542092149,8000.0,33,2014,8,31,6,2014,7,29,1,1,22,12,115,32.0,0
1352300802,1518418.42,30,2015,3,1,6,2015,1,30,4,16,9,13,138,29.0,0
198251705,9000.0,21,2012,5,4,4,2012,4,13,4,20,22,8,136,14.0,0
472359352,200.0,30,2012,9,16,6,2012,8,17,4,21,22,2,32,43.0,1
848515534,10000.0,30,2013,12,1,6,2013,11,1,4,0,22,0,87,18.0,0
1925161252,1200.0,30,2016,5,6,4,2016,4,6,2,4,16,6,55,47.0,1
989731646,2500.0,30,2010,11,13,5,2010,10,14,3,3,22,6,39,54.0,1
1773052088,20000.0,30,2012,11,11,6,2012,10,12,4,3,22,1,26,59.0,1
1583756471,45000.0,45,2012,8,23,3,2012,7,9,0,23,22,0,87,50.0,0
636607391,10860.95,30,2016,1,5,1,2015,12,6,6,22,5,12,115,59.0,0
1400325015,13000.0,35,2014,10,22,2,2014,9,17,2,2,22,10,90,31.0,1
1460672331,4000.0,30,2016,11,19,5,2016,10,20,3,7,22,5,52,13.0,0
1903627435,469.53,25,2013,11,30,5,2013,11,5,1,4,3,13,138,50.0,1
998969869,2500.0,17,2012,1,7,5,2011,12,21,2,2,22,12,100,14.0,1
1253481154,600.0,16,2012,6,15,4,2012,5,30,2,4,22,10,72,31.0,1
603258512,3000.0,30,2016,7,31,6,2016,7,1,4,20,22,1,26,19.0,1
1541801691,5000.0,30,2015,6,11,3,2015,5,12,1,22,22,12,11,19.0,1
2099432858,5000.0,30,2012,5,5,5,2012,4,5,3,18,22,10,90,16.0,1
1893846408,2000.0,60,2017,9,19,1,2017,7,21,4,18,22,12,19,35.0,0
2090504782,501.45,25,2017,2,15,2,2017,1,21,5,19,6,0,96,9.0,1
1174777643,35000.0,35,2017,8,3,3,2017,6,29,3,22,22,6,129,8.0,0
1934539336,21000.0,30,2013,9,7,5,2013,8,8,3,19,22,6,39,20.0,1
1421266781,19745.94,29,2016,3,3,3,2016,2,3,2,20,7,1,6,60.0,1
165448678,6132.52,60,2015,5,31,6,2015,4,1,2,0,9,1,66,37.0,0
1469183099,2500.0,30,2015,10,31,5,2015,10,1,3,16,22,0,10,29.0,1
621074615,5000.0,30,2015,10,8,3,2015,9,8,1,18,22,8,148,30.0,0
1447846687,147808.74,60,2015,3,10,1,2015,1,9,4,8,9,7,58,3.0,0
1756987752,2000.0,45,2016,7,17,6,2016,6,2,3,21,22,10,90,48.0,0
1334283643,50.0,1,2012,3,31,5,2012,3,30,4,22,22,12,115,23.0,1
712694828,2300.0,30,2015,2,28,5,2015,1,29,3,14,22,5,52,11.0,1
1403568120,250.0,7,2016,12,21,2,2016,12,14,2,4,22,10,90,26.0,0
128940130,500000.0,33,2015,2,28,5,2015,1,26,0,19,22,6,139,28.0,0
1221576248,25000.0,33,2017,12,16,5,2017,11,13,0,0,22,8,106,38.0,0
135619537,1970.0,22,2013,8,10,5,2013,7,19,4,2,22,6,129,35.0,1
959171645,5500.0,30,2016,9,1,3,2016,8,2,1,1,22,12,11,60.0,0
1239819489,25000.0,30,2015,6,20,5,2015,5,21,3,9,22,10,90,56.0,0
1159697259,50000.0,30,2015,10,16,4,2015,9,16,2,0,22,10,109,40.0,0
669840183,9000.0,52,2010,4,18,6,2010,2,25,3,23,22,6,39,52.0,1
1562374447,998.23,3,2017,2,20,0,2017,2,17,4,16,1,3,36,14.0,1
1998553943,2500.0,30,2015,7,31,4,2015,7,1,2,10,22,5,2,18.0,0
62912936,9000.0,31,2011,9,24,5,2011,8,24,2,16,22,12,100,15.0,1
357104998,3000.0,30,2016,11,1,1,2016,10,2,6,13,22,10,90,19.0,1
1189015068,5700.33,60,2015,1,7,2,2014,11,8,5,5,1,5,121,12.0,0
479820415,4000.0,30,2012,3,30,4,2012,2,29,2,17,22,10,42,42.0,0
614767855,10.0,30,2014,8,6,2,2014,7,7,0,22,22,7,58,55.0,1
625838396,33200.0,60,2014,5,27,1,2014,3,28,4,21,22,8,62,41.0,0
1672186974,15000.0,36,2014,5,7,2,2014,4,1,1,20,22,0,128,60.0,1
1456966006,9000.0,30,2016,3,9,2,2016,2,8,0,21,22,6,153,26.0,0
66544810,10000.0,46,2012,9,16,6,2012,8,1,2,23,22,6,153,30.0,0
419530727,3829.66,46,2017,2,1,2,2016,12,17,5,5,3,6,129,8.0,1
1687876878,15000.0,30,2014,7,3,3,2014,6,3,1,20,22,13,138,40.0,0
1083465812,100000.0,30,2017,3,22,2,2017,2,20,0,9,22,4,113,57.0,0
711490472,5000.0,35,2015,9,22,1,2015,8,18,1,18,22,4,37,55.0,1
1496023987,2500.0,40,2015,1,2,4,2014,11,23,6,21,22,10,47,16.0,1
576900179,15000.0,34,2012,1,31,1,2011,12,28,2,19,22,7,58,26.0,0
1632463763,10000.0,30,2016,11,6,6,2016,10,7,4,15,22,7,58,20.0,0
1602266137,4500.0,40,2014,1,5,6,2013,11,26,1,20,22,4,113,60.0,1
1767700978,2210.92,30,2017,5,18,3,2017,4,18,1,15,3,10,90,27.0,1
359592505,15000.0,30,2014,7,31,3,2014,7,1,1,19,22,8,148,16.0,0
701107147,6042.75,30,2015,9,27,6,2015,8,28,4,23,3,9,111,39.0,0
1327348326,20000.0,60,2012,4,20,4,2012,2,20,0,14,22,6,93,8.0,0
2000873015,6000.0,30,2015,8,20,3,2015,7,21,1,22,22,12,95,35.0,1
153372645,15000.0,32,2013,3,2,5,2013,1,29,1,1,22,6,153,11.0,0
1682448633,20000.0,31,2017,12,15,4,2017,11,14,1,16,22,4,113,39.0,0
2023466117,20000.0,60,2015,10,26,0,2015,8,27,3,3,22,5,7,46.0,0
164698482,33000.0,45,2015,5,10,6,2015,3,26,3,6,22,6,69,5.0,0
909241912,1000.0,30,2014,7,9,2,2014,6,9,0,15,22,10,68,30.0,1
657019826,6000.0,20,2014,8,20,2,2014,7,31,3,1,22,0,128,60.0,1
944512028,435500.0,30,2016,2,20,5,2016,1,21,3,4,22,8,84,21.0,0
443425409,34295.91,45,2016,3,26,5,2016,2,10,2,21,12,13,151,8.0,0
991086941,1485.54,25,2017,7,15,5,2017,6,20,1,18,15,0,18,40.0,1
1663723371,3000.0,30,2013,7,25,3,2013,6,25,1,1,22,6,129,54.0,0
930843071,11396.44,45,2016,9,24,5,2016,8,10,2,1,3,5,52,32.0,1
2022810820,56520.17,30,2016,6,6,0,2016,5,7,5,1,12,7,123,9.0,0
101237496,10960.0,30,2016,2,28,6,2016,1,29,4,20,22,6,5,8.0,1
1807769150,15000.0,40,2016,11,28,0,2016,10,19,2,15,22,4,113,37.0,1
1213385224,11000.0,24,2013,6,11,1,2013,5,18,5,17,22,13,131,42.0,0
1024386712,25000.0,60,2015,4,21,1,2015,2,20,4,18,22,5,7,16.0,0
768900163,40000.0,39,2015,6,27,5,2015,5,19,1,21,22,12,157,56.0,1
190247435,20000.0,10,2015,10,18,6,2015,10,8,3,17,22,5,7,22.0,0
1934143858,2000.0,30,2015,8,2,6,2015,7,3,4,19,22,6,39,20.0,0
1120850670,10000.0,30,2014,1,9,3,2013,12,10,1,18,22,7,58,54.0,1
514642020,20000.0,45,2012,2,6,0,2011,12,23,4,14,22,4,113,47.0,0
38748428,5000.0,31,2013,5,20,0,2013,4,19,4,23,22,6,55,43.0,0
933961992,7500.0,25,2015,12,14,0,2015,11,19,3,4,22,12,82,24.0,1
348862157,9000.0,61,2011,4,9,5,2011,2,7,0,0,22,6,129,26.0,0
1462984716,7000.0,34,2016,11,20,6,2016,10,17,0,0,22,4,113,57.0,0
830509651,30000.0,30,2012,11,14,2,2012,10,15,0,23,22,7,58,22.0,0
1478049742,148334.94,30,2015,12,30,2,2015,11,30,0,19,9,4,9,38.0,0
1409842704,15000.0,30,2015,2,27,4,2015,1,28,2,20,22,12,54,37.0,1
73788718,1000.0,27,2012,6,26,1,2012,5,30,2,3,22,10,90,39.0,1
1335887350,16615.44,37,2015,5,14,3,2015,4,7,1,3,3,13,8,46.0,0
2141086406,5000.0,30,2014,2,13,3,2014,1,14,1,17,22,6,129,24.0,0
1869924495,37000.0,29,2015,8,7,4,2015,7,9,3,12,22,6,39,26.0,1
897091521,485.63,35,2013,10,16,2,2013,9,11,2,22,3,0,38,59.0,0
1952011035,5200.0,25,2013,4,20,5,2013,3,26,1,19,22,0,10,26.0,1
1929728711,1150.0,30,2011,6,14,1,2011,5,15,6,4,22,10,42,34.0,1
921957440,30000.0,30,2017,5,20,5,2017,4,20,3,18,22,5,7,26.0,0
890747948,10000.0,29,2017,8,11,4,2017,7,13,3,16,22,8,106,15.0,0
1532997383,55000.0,60,2016,7,25,0,2016,5,26,3,0,22,3,134,39.0,0
704377827,74895.0,60,2012,3,19,0,2012,1,19,3,1,22,6,5,26.0,0
1290810465,6000.0,90,2011,7,4,0,2011,4,5,1,21,22,13,67,48.0,1
1488266750,10000.0,30,2017,3,17,4,2017,2,15,2,9,22,7,27,60.0,0
1977363563,500.0,30,2014,8,27,2,2014,7,28,0,18,22,10,47,12.0,0
1089062782,2230.2,45,2015,9,21,0,2015,8,7,4,23,8,11,97,56.0,1
559218140,15000.0,33,2015,2,26,3,2015,1,24,5,9,22,8,136,25.0,0
989999195,15000.0,30,2016,3,31,3,2016,3,1,1,17,22,5,7,49.0,1
1702120775,32980.0,34,2013,3,10,6,2013,2,4,0,14,22,1,26,16.0,1
1819212464,4500.0,35,2016,4,14,3,2016,3,10,3,21,22,6,142,16.0,0
547974492,500.0,31,2015,1,27,1,2014,12,27,5,11,22,5,2,38.0,1
1275266387,5000.0,25,2013,8,4,6,2013,7,10,2,2,22,12,95,59.0,0
120430132,250000.0,30,2012,5,23,2,2012,4,23,0,23,22,6,55,24.0,0
85133384,3923.11,15,2015,2,15,6,2015,1,31,5,15,1,7,123,25.0,0
179649483,100000.0,30,2015,9,2,2,2015,8,3,0,19,22,13,61,17.0,0
1132525287,10000.0,30,2011,7,13,2,2011,6,13,0,18,22,10,125,30.0,1
709388654,55899.23,30,2014,11,20,3,2014,10,21,1,23,17,5,76,18.0,0
1718207424,25000.0,30,2016,1,2,5,2015,12,3,3,17,22,13,138,21.0,0
1465445114,26000.0,60,2017,1,22,6,2016,11,23,2,17,22,10,90,34.0,0
888944792,10000.0,35,2017,12,31,6,2017,11,26,6,6,22,6,129,12.0,0
1745075611,1289.67,30,2017,7,1,5,2017,6,1,3,1,9,0,70,55.0,1
1937690258,1900.0,30,2012,8,2,3,2012,7,3,1,20,22,12,54,28.0,0
686803640,30000.0,30,2013,3,28,3,2013,2,26,1,23,22,12,54,59.0,0
328317240,50000.0,30,2014,3,13,3,2014,2,11,1,9,22,6,39,20.0,1
1727636736,500.0,27,2015,3,15,6,2015,2,16,0,2,22,8,84,44.0,1
1187318908,468.0,21,2017,11,28,1,2017,11,7,1,6,22,7,58,57.0,1
1194911046,3500.0,30,2012,4,7,5,2012,3,8,3,7,22,10,30,14.0,0
260485647,20000.0,31,2017,4,1,5,2017,3,1,2,1,22,4,37,36.0,0
1212059418,2500.0,38,2011,8,8,0,2011,7,1,4,19,22,0,10,57.0,1
723659232,53327.65,30,2016,2,13,5,2016,1,14,3,0,1,13,8,6.0,0
1268341029,3000.0,61,2010,9,15,2,2010,7,16,4,4,22,14,141,17.0,1
869707000,1300.0,52,2015,2,15,6,2014,12,25,3,5,22,10,125,41.0,0
1455953105,3450.0,31,2011,12,2,4,2011,11,1,1,23,22,6,129,8.0,0
1670517294,8618.14,32,2016,12,24,5,2016,11,22,1,18,9,12,95,44.0,0
525126955,1500.0,32,2013,9,16,0,2013,8,15,3,22,22,10,86,41.0,1
1280945403,2000.0,28,2016,10,17,0,2016,9,19,0,3,22,0,10,36.0,0
531468840,50000.0,30,2015,12,10,3,2015,11,10,1,21,22,1,152,16.0,0
714709386,18000.0,60,2014,5,17,5,2014,3,18,1,22,22,4,37,33.0,0
2004375059,1300.0,33,2015,2,12,3,2015,1,10,5,0,22,5,52,18.0,0
1908835698,1097.0,25,2015,5,26,1,2015,5,1,4,13,17,3,122,14.0,0
172740703,7400.0,20,2017,4,24,0,2017,4,4,1,18,22,7,58,33.0,0
1300055611,3389.01,30,2016,12,24,5,2016,11,24,3,0,15,10,42,40.0,1
2066981858,9000.0,30,2015,5,8,4,2015,4,8,2,20,22,2,32,54.0,0
626641772,100000.0,24,2016,11,19,5,2016,10,26,2,0,22,8,88,16.0,0
1892374741,30000.0,30,2014,11,27,3,2014,10,28,1,5,22,6,3,17.0,0
501714297,13391.96,30,2015,10,1,3,2015,9,1,1,15,5,11,105,42.0,0
1635248004,1300.0,41,2011,8,25,3,2011,7,15,4,18,22,6,129,21.0,1
995538414,10.0,60,2014,9,14,6,2014,7,16,2,19,22,7,58,19.0,1
2100258650,4000.0,60,2014,6,9,0,2014,4,10,3,20,22,4,113,56.0,0
624342878,28000.0,26,2014,8,6,2,2014,7,11,4,20,22,13,35,55.0,0
827823581,612.18,3,2015,9,16,2,2015,9,13,6,22,6,12,158,25.0,0
909611682,200.0,30,2016,8,7,6,2016,7,8,4,14,22,12,19,34.0,1
748011006,7500.0,60,2015,12,6,6,2015,10,7,2,1,22,8,136,58.0,0
2063027560,15000.0,30,2017,4,11,1,2017,3,12,6,20,22,6,129,39.0,0
230442753,1000.0,20,2016,3,28,0,2016,3,8,1,0,22,0,10,28.0,0
1067503683,10000.0,89,2010,9,18,5,2010,6,21,0,22,22,10,72,49.0,1
2054843317,8500.0,31,2015,1,20,1,2014,12,20,5,17,22,10,23,45.0,1
150019885,5000.0,30,2015,10,22,3,2015,9,22,1,3,22,5,7,15.0,0
460342216,8000.0,26,2015,3,7,5,2015,2,9,0,6,22,13,151,16.0,1
1979220798,12500.0,34,2015,9,3,3,2015,7,31,4,18,22,4,113,10.0,0
1389265175,62000.0,30,2014,9,19,4,2014,8,20,2,4,22,2,34,25.0,0
1371095309,20000.0,48,2015,6,16,1,2015,4,29,2,14,22,12,95,19.0,0
733557360,10000.0,34,2016,8,11,3,2016,7,8,4,2,22,14,45,52.0,1
479495120,1000.0,30,2012,12,24,0,2012,11,24,5,3,22,8,148,10.0,0
1753860029,100.0,20,2016,10,17,0,2016,9,27,1,20,22,0,10,22.0,1
274489802,3000.0,60,2012,7,2,0,2012,5,3,3,20,22,8,62,55.0,1
174810706,2500.0,60,2017,8,26,5,2017,6,27,1,19,22,10,90,32.0,1
1727811462,80000.0,30,2013,12,20,4,2013,11,20,2,14,22,8,148,33.0,0
1747348440,12000.0,40,2012,9,1,5,2012,7,23,0,15,22,12,19,43.0,1
1916824612,3000.0,60,2012,9,30,6,2012,8,1,2,20,22,6,5,25.0,0
179432122,25000.0,30,2017,10,14,5,2017,9,14,3,4,22,7,58,32.0,0
1152039498,2000.0,30,2016,7,16,5,2016,6,16,3,2,22,10,90,25.0,0
211802552,1500.0,30,2016,11,4,4,2016,10,5,2,5,22,12,157,25.0,0
1666000615,8500.0,31,2017,8,10,3,2017,7,10,0,9,22,8,136,11.0,0
1397344669,2271.43,30,2014,6,5,3,2014,5,6,1,15,9,10,30,42.0,1
480782742,1000.0,30,2015,1,14,2,2014,12,15,0,4,22,10,125,13.0,0
435983550,20000.0,30,2014,4,27,6,2014,3,28,4,19,22,12,115,23.0,0
1551426940,3250.0,44,2010,7,12,0,2010,5,29,5,18,22,11,104,38.0,1
1702099435,6000.0,30,2012,6,10,6,2012,5,11,4,18,22,4,113,7.0,0
1174172366,524.77,45,2017,5,4,3,2017,3,20,0,16,15,6,129,39.0,1
1205591771,12000.0,46,2015,9,13,6,2015,7,29,2,16,22,4,113,14.0,0
1632321789,6000.0,30,2012,7,11,2,2012,6,11,0,21,22,6,129,10.0,0
1548367208,1000.0,6,2016,6,1,2,2016,5,26,3,1,22,8,136,10.0,1
925072310,3000.0,22,2013,5,30,3,2013,5,8,2,13,22,3,36,11.0,1
574575226,500.0,10,2013,3,15,4,2013,3,5,1,2,22,6,129,39.0,0
609812913,642.0,42,2013,10,5,5,2013,8,24,5,0,22,8,136,36.0,1
1648010790,3000.0,34,2012,1,16,0,2011,12,13,1,19,22,7,58,49.0,1
1055716692,20000.0,30,2014,5,10,5,2014,4,10,3,17,22,6,129,14.0,1
326300541,50000.0,30,2012,8,22,2,2012,7,23,0,16,22,6,39,39.0,1
428923795,62539.09,40,2015,8,9,6,2015,6,30,1,20,9,8,117,19.0,0
565205525,50000.0,31,2015,6,11,3,2015,5,11,0,16,22,13,151,54.0,0
638741712,5500.0,26,2015,6,20,5,2015,5,25,0,0,22,9,151,56.0,1
1809825187,2101.22,30,2015,8,31,0,2015,8,1,5,16,9,8,106,5.0,0
1853543841,15000.0,30,2014,8,29,4,2014,7,30,2,6,22,12,115,26.0,1
685001900,20000.0,60,2016,6,11,5,2016,4,12,1,23,22,0,96,30.0,0
1460140956,100.0,30,2015,5,28,3,2015,4,28,1,16,22,10,47,16.0,1
1903943007,6180.09,30,2017,3,15,2,2017,2,13,0,22,9,8,62,48.0,0
1204900179,12000.0,50,2012,12,21,4,2012,11,1,3,19,22,8,136,45.0,0
883395688,6117.18,33,2017,3,1,2,2017,1,27,4,11,9,8,136,60.0,1
306630455,18000.0,31,2011,8,20,5,2011,7,20,2,18,22,5,52,9.0,0
1034218756,2019.08,34,2014,7,30,2,2014,6,26,3,15,9,14,53,59.0,1
1801332799,4000.0,30,2016,3,1,1,2016,1,31,6,20,22,12,115,23.0,1
590709183,1050.0,30,2017,12,13,2,2017,11,13,0,21,22,5,7,17.0,0
1783706595,6384.55,30,2017,6,14,2,2017,5,15,0,18,9,12,11,25.0,1
895654371,5000.0,30,2016,8,27,5,2016,7,28,3,8,22,12,19,58.0,0
1012449194,1500.0,30,2015,1,8,3,2014,12,9,1,20,22,2,32,11.0,0
688612876,2000.0,30,2015,12,14,0,2015,11,14,5,16,22,0,87,20.0,0
1574292001,18500.0,73,2010,6,25,4,2010,4,13,1,1,22,3,36,42.0,0
967134064,400.0,30,2014,11,10,0,2014,10,11,5,4,22,1,25,31.0,1
2088446764,4107.2,30,2016,7,26,1,2016,6,26,6,21,4,4,113,56.0,0
174420352,1000.0,15,2012,7,12,3,2012,6,27,2,16,22,6,39,50.0,1
1243288814,3000.0,31,2012,2,20,0,2012,1,20,4,1,22,1,26,58.0,1
601812900,15000.0,30,2014,8,3,6,2014,7,4,4,18,22,5,52,7.0,0
356565943,75000.0,45,2017,2,17,4,2017,1,3,1,18,22,7,58,34.0,0
649037802,10000.0,30,2013,6,22,5,2013,5,23,3,1,22,6,55,22.0,1
486651186,2000.0,60,2015,8,18,1,2015,6,19,4,7,22,4,65,34.0,0
1292607734,100000.0,30,2014,4,24,3,2014,3,25,1,19,22,13,67,49.0,0
1775100599,2336.38,30,2015,7,29,2,2015,6,29,0,16,9,1,25,8.0,1
1667591814,3500.0,30,2011,12,1,3,2011,11,1,1,1,22,10,90,50.0,0
809722823,3000.0,30,2012,9,12,2,2012,8,13,0,19,22,11,104,27.0,0
2039916214,2000.0,30,2013,3,16,5,2013,2,14,3,16,22,0,10,16.0,0
1934683147,1000.0,26,2012,7,22,6,2012,6,26,1,1,22,6,129,25.0,0
25501026,1444.0,30,2017,6,15,3,2017,5,16,1,18,22,2,32,55.0,0
1228612082,8000.0,33,2012,11,18,6,2012,10,16,1,0,22,10,90,59.0,1
25435690,5000.0,31,2014,2,10,0,2014,1,10,4,19,22,6,129,7.0,0
265836875,30000.0,30,2017,5,26,4,2017,4,26,2,18,22,4,113,17.0,1
1020063206,30084.24,33,2014,11,1,5,2014,9,29,0,14,1,8,148,54.0,1
506327275,600.0,30,2017,5,31,2,2017,5,1,0,18,22,1,25,22.0,1
957493685,2700.0,30,2010,8,27,4,2010,7,28,2,23,22,0,128,28.0,0
878497044,1800.0,30,2014,2,28,4,2014,1,29,2,20,22,3,36,17.0,0
618625929,100000.0,25,2017,2,28,1,2017,2,3,4,20,22,13,151,58.0,0
606793442,7216.15,30,2016,5,29,6,2016,4,29,4,23,9,13,138,42.0,0
64280571,80000.0,33,2016,3,5,5,2016,2,1,0,2,22,6,39,27.0,1
382561920,15000.0,29,2017,10,4,2,2017,9,5,1,18,22,6,24,41.0,1
262118712,30000.0,60,2012,4,14,5,2012,2,14,1,14,22,7,58,45.0,0
1072622272,10000.0,30,2013,8,9,4,2013,7,10,2,18,22,7,58,30.0,0
373176001,19500.0,60,2011,6,7,1,2011,4,8,4,17,22,13,138,51.0,1
1402339637,18000.0,35,2014,4,11,4,2014,3,7,4,16,22,13,138,55.0,1
327699123,15000.0,30,2015,6,11,3,2015,5,12,1,17,22,7,58,37.0,0
1015061699,30000.0,30,2015,7,16,3,2015,6,16,1,5,22,10,90,33.0,1
854998450,35000.0,32,2015,8,13,3,2015,7,12,6,18,22,13,67,45.0,1
497478851,10000.0,30,2017,5,14,6,2017,4,14,4,3,22,10,125,34.0,0
2708338,10000.0,30,2014,10,27,0,2014,9,27,5,5,22,13,8,36.0,0
1809084838,15000.0,30,2014,8,8,4,2014,7,9,2,23,22,12,54,21.0,0
2018370150,27000.0,30,2016,9,24,5,2016,8,25,3,22,22,2,32,39.0,0
1799367594,20231.99,30,2017,12,1,4,2017,11,1,2,15,9,12,115,49.0,0
280324806,25000.0,30,2014,7,11,4,2014,6,11,2,2,22,6,39,47.0,0
647013276,40000.0,23,2017,10,19,3,2017,9,26,1,20,22,8,136,49.0,1
1297133809,2500.0,16,2013,5,10,4,2013,4,24,2,22,22,6,93,23.0,0
992893681,4372.01,29,2017,4,27,3,2017,3,29,2,17,12,8,136,17.0,0
1331524041,2000.0,21,2013,7,1,0,2013,6,10,0,23,22,12,54,21.0,0
1609588577,5000.0,30,2012,9,6,3,2012,8,7,1,17,22,10,72,24.0,1
613159883,16000.0,28,2014,1,16,3,2013,12,19,3,22,22,2,32,52.0,0
679179593,5500.0,59,2016,4,26,1,2016,2,27,5,4,22,9,12,15.0,0
1138798371,3000.0,20,2013,1,13,6,2012,12,24,0,2,22,12,54,14.0,0
1311691984,3500.0,40,2016,5,4,2,2016,3,25,4,0,22,13,61,50.0,1
197841966,9000.0,30,2011,7,13,2,2011,6,13,0,21,22,6,55,44.0,0
846982093,2368.77,42,2017,1,26,3,2016,12,15,3,18,15,6,55,45.0,0
726973623,15000.0,48,2015,6,1,0,2015,4,14,1,22,22,7,41,34.0,0
2087351450,5000.0,30,2012,10,18,3,2012,9,18,1,7,22,0,10,10.0,0
253800714,20000.0,27,2015,11,21,5,2015,10,25,6,22,22,6,139,13.0,1
1599141658,2500.0,60,2017,9,4,0,2017,7,6,3,12,22,6,55,22.0,0
